Zip,City,State,Region,District,Country
72543,Heber Springs,AR,Central,District #25,USA
72544,Henderson,AR,Central,District #21,USA
72545,Heber Springs,AR,Central,District #25,USA
72546,Ida,AR,Central,District #25,USA
72550,Locust Grove,AR,Central,District #25,USA
72553,Magness,AR,Central,District #25,USA
72554,Mammoth Spring,AR,Central,District #25,USA
72555,Marcella,AR,Central,District #25,USA
72556,Melbourne,AR,Central,District #25,USA
72560,Mountain View,AR,Central,District #25,USA
72561,Mount Pleasant,AR,Central,District #25,USA
72562,Newark,AR,Central,District #25,USA
72564,Oil Trough,AR,Central,District #25,USA
72565,Oxford,AR,Central,District #25,USA
72566,Pineville,AR,Central,District #25,USA
72567,Pleasant Grove,AR,Central,District #25,USA
72568,Pleasant Plains,AR,Central,District #25,USA
72569,Poughkeepsie,AR,Central,District #25,USA
72571,Rosie,AR,Central,District #25,USA
72572,Saffell,AR,Central,District #25,USA
72573,Sage,AR,Central,District #25,USA
72575,Salado,AR,Central,District #25,USA
72576,Salem,AR,Central,District #25,USA
72577,Sidney,AR,Central,District #25,USA
72578,Sturkie,AR,Central,District #25,USA
72579,Sulphur Rock,AR,Central,District #25,USA
72581,Tumbling Shoals,AR,Central,District #25,USA
72583,Viola,AR,Central,District #25,USA
72584,Violet Hill,AR,Central,District #25,USA
72585,Wideman,AR,Central,District #25,USA
72587,Wiseman,AR,Central,District #25,USA
72601,Harrison,AR,Central,District #21,USA
72602,Harrison,AR,Central,District #21,USA
72611,Alpena,AR,Central,District #21,USA
72613,Beaver,AR,Central,District #21,USA
72615,Bergman,AR,Central,District #21,USA
72616,Berryville,AR,Central,District #21,USA
72617,Big Flat,AR,Central,District #25,USA
72619,Bull Shoals,AR,Central,District #21,USA
72623,Clarkridge,AR,Central,District #21,USA
72624,Compton,AR,Central,District #21,USA
72626,Cotter,AR,Central,District #21,USA
72628,Deer,AR,Central,District #21,USA
72629,Dennard,AR,Central,District #25,USA
72630,Diamond City,AR,Central,District #21,USA
72631,Eureka Springs,AR,Central,District #21,USA
72632,Eureka Springs,AR,Central,District #21,USA
72633,Everton,AR,Central,District #21,USA
72634,Flippin,AR,Central,District #21,USA
72635,Gassville,AR,Central,District #21,USA
72636,Gilbert,AR,Central,District #21,USA
72638,Green Forest,AR,Central,District #21,USA
72639,Harriet,AR,Central,District #25,USA
72640,Hasty,AR,Central,District #21,USA
72641,Jasper,AR,Central,District #21,USA
72642,Lakeview,AR,Central,District #21,USA
72644,Lead Hill,AR,Central,District #21,USA
72645,Leslie,AR,Central,District #25,USA
72648,Marble Falls,AR,Central,District #21,USA
72650,Marshall,AR,Central,District #25,USA
72651,Midway,AR,Central,District #21,USA
72653,Mountain Home,AR,Central,District #21,USA
72654,Mountain Home,AR,Central,District #21,USA
72655,Mount Judea,AR,Central,District #21,USA
72657,Timbo,AR,Central,District #25,USA
72658,Norfork,AR,Central,District #25,USA
72659,Norfork,AR,Central,District #25,USA
72660,Oak Grove,AR,Central,District #21,USA
72661,Oakland,AR,Central,District #21,USA
72662,Omaha,AR,Central,District #21,USA
72663,Onia,AR,Central,District #25,USA
72666,Parthenon,AR,Central,District #21,USA
72668,Peel,AR,Central,District #21,USA
72669,Pindall,AR,Central,District #21,USA
72670,Ponca,AR,Central,District #21,USA
72672,Pyatt,AR,Central,District #21,USA
72675,Saint Joe,AR,Central,District #21,USA
72677,Summit,AR,Central,District #21,USA
72679,Tilly,AR,Central,District #25,USA
72680,Timbo,AR,Central,District #25,USA
72682,Valley Springs,AR,Central,District #21,USA
72683,Vendor,AR,Central,District #21,USA
72685,Western Grove,AR,Central,District #21,USA
72686,Witts Springs,AR,Central,District #25,USA
72687,Yellville,AR,Central,District #21,USA
72701,Fayetteville,AR,Central,District #21,USA
72702,Fayetteville,AR,Central,District #21,USA
72703,Fayetteville,AR,Central,District #21,USA
72704,Fayetteville,AR,Central,District #21,USA
72711,Avoca,AR,Central,District #21,USA
72712,Bentonville,AR,Central,District #21,USA
72714,Bella Vista,AR,Central,District #21,USA
72715,Bella Vista,AR,Central,District #21,USA
72716,Bentonville,AR,Central,District #21,USA
72717,Canehill,AR,Central,District #25,USA
72718,Cave Springs,AR,Central,District #21,USA
72719,Centerton,AR,Central,District #21,USA
72721,Combs,AR,Central,District #21,USA
72722,Decatur,AR,Central,District #21,USA
72727,Elkins,AR,Central,District #21,USA
72728,Elm Springs,AR,Central,District #21,USA
72729,Evansville,AR,Central,District #25,USA
72730,Farmington,AR,Central,District #21,USA
72732,Garfield,AR,Central,District #21,USA
72733,Gateway,AR,Central,District #21,USA
72734,Gentry,AR,Central,District #21,USA
72735,Goshen,AR,Central,District #21,USA
72736,Gravette,AR,Central,District #21,USA
72737,Greenland,AR,Central,District #21,USA
72738,Hindsville,AR,Central,District #21,USA
72739,Hiwasse,AR,Central,District #21,USA
72740,Huntsville,AR,Central,District #21,USA
72741,Johnson,AR,Central,District #21,USA
72742,Kingston,AR,Central,District #21,USA
72744,Lincoln,AR,Central,District #21,USA
72745,Lowell,AR,Central,District #21,USA
72747,Maysville,AR,Central,District #21,USA
72749,Morrow,AR,Central,District #25,USA
72751,Pea Ridge,AR,Central,District #21,USA
72752,Pettigrew,AR,Central,District #21,USA
72753,Prairie Grove,AR,Central,District #21,USA
72756,Rogers,AR,Central,District #21,USA
72757,Rogers,AR,Central,District #21,USA
72758,Rogers,AR,Central,District #21,USA
72760,Saint Paul,AR,Central,District #21,USA
72761,Siloam Springs,AR,Central,District #21,USA
72762,Springdale,AR,Central,District #21,USA
72764,Springdale,AR,Central,District #21,USA
72765,Springdale,AR,Central,District #21,USA
72766,Springdale,AR,Central,District #21,USA
72768,Sulphur Springs,AR,Central,District #21,USA
72769,Summers,AR,Central,District #21,USA
72770,Tontitown,AR,Central,District #21,USA
72773,Wesley,AR,Central,District #21,USA
72774,West Fork,AR,Central,District #21,USA
72776,Witter,AR,Central,District #21,USA
72801,Russellville,AR,Central,District #25,USA
72802,Russellville,AR,Central,District #25,USA
72811,Russellville,AR,Central,District #25,USA
72812,Russellville,AR,Central,District #25,USA
72820,Alix,AR,Central,District #25,USA
72821,Altus,AR,Central,District #25,USA
72823,Atkins,AR,Central,District #25,USA
72824,Belleville,AR,Central,District #25,USA
72826,Blue Mountain,AR,Central,District #25,USA
72827,Bluffton,AR,Central,District #25,USA
72828,Briggsville,AR,Central,District #25,USA
72829,Centerville,AR,Central,District #25,USA
72830,Clarksville,AR,Central,District #25,USA
72832,Coal Hill,AR,Central,District #25,USA
72833,Danville,AR,Central,District #25,USA
72834,Dardanelle,AR,Central,District #25,USA
72835,Delaware,AR,Central,District #25,USA
72837,Dover,AR,Central,District #25,USA
72838,Gravelly,AR,Central,District #25,USA
72839,Hagarville,AR,Central,District #25,USA
72840,Hartman,AR,Central,District #25,USA
72841,Harvey,AR,Central,District #25,USA
72842,Havana,AR,Central,District #25,USA
72843,Hector,AR,Central,District #25,USA
72845,Knoxville,AR,Central,District #25,USA
72846,Lamar,AR,Central,District #25,USA
72847,London,AR,Central,District #25,USA
72851,New Blaine,AR,Central,District #25,USA
72852,Oark,AR,Central,District #25,USA
72853,Ola,AR,Central,District #25,USA
72854,Ozone,AR,Central,District #25,USA
72855,Paris,AR,Central,District #25,USA
72856,Pelsor,AR,Central,District #25,USA
72857,Plainview,AR,Central,District #25,USA
72858,Pottsville,AR,Central,District #25,USA
72860,Rover,AR,Central,District #25,USA
72863,Scranton,AR,Central,District #25,USA
72865,Subiaco,AR,Central,District #25,USA
72901,Fort Smith,AR,Central,District #25,USA
72902,Fort Smith,AR,Central,District #25,USA
72903,Fort Smith,AR,Central,District #25,USA
72904,Fort Smith,AR,Central,District #25,USA
72905,Fort Smith,AR,Central,District #25,USA
72906,Fort Smith,AR,Central,District #25,USA
72908,Fort Smith,AR,Central,District #25,USA
72913,Fort Smith,AR,Central,District #25,USA
72914,Fort Smith,AR,Central,District #25,USA
72916,Fort Smith,AR,Central,District #25,USA
72917,Fort Smith,AR,Central,District #25,USA
72918,Fort Smith,AR,Central,District #25,USA
72919,Fort Smith,AR,Central,District #25,USA
72921,Alma,AR,Central,District #25,USA
72923,Barling,AR,Central,District #25,USA
72926,Boles,AR,Central,District #25,USA
72927,Booneville,AR,Central,District #25,USA
72928,Branch,AR,Central,District #25,USA
72930,Cecil,AR,Central,District #25,USA
72932,Cedarville,AR,Central,District #25,USA
72933,Charleston,AR,Central,District #25,USA
72934,Chester,AR,Central,District #25,USA
72935,Dyer,AR,Central,District #25,USA
72936,Greenwood,AR,Central,District #25,USA
72937,Hackett,AR,Central,District #25,USA
72938,Hartford,AR,Central,District #25,USA
72940,Huntington,AR,Central,District #25,USA
72941,Lavaca,AR,Central,District #25,USA
72943,Magazine,AR,Central,District #25,USA
72944,Mansfield,AR,Central,District #25,USA
72945,Midland,AR,Central,District #25,USA
72946,Mountainburg,AR,Central,District #25,USA
72947,Mulberry,AR,Central,District #25,USA
72948,Natural Dam,AR,Central,District #25,USA
72949,Ozark,AR,Central,District #25,USA
72950,Parks,AR,Central,District #25,USA
72951,Ratcliff,AR,Central,District #25,USA
72952,Rudy,AR,Central,District #25,USA
72955,Uniontown,AR,Central,District #25,USA
72956,Van Buren,AR,Central,District #25,USA
72957,Van Buren,AR,Central,District #25,USA
72958,Waldron,AR,Central,District #25,USA
72959,Winslow,AR,Central,District #25,USA
73001,Albert,OK,Central,District #22,USA
73002,Alex,OK,Central,District #21,USA
73003,Edmond,OK,Central,District #21,USA
73004,Amber,OK,Central,District #21,USA
73005,Anadarko,OK,Central,District #22,USA
73006,Apache,OK,Central,District #22,USA
73007,Arcadia,OK,Central,District #21,USA
73008,Bethany,OK,Central,District #21,USA
73009,Binger,OK,Central,District #21,USA
73010,Blanchard,OK,Central,District #21,USA
73011,Bradley,OK,Central,District #21,USA
73012,Edmond,OK,Central,District #21,USA
73013,Edmond,OK,Central,District #21,USA
73014,Calumet,OK,Central,District #21,USA
73015,Carnegie,OK,Central,District #22,USA
73016,Cashion,OK,Central,District #21,USA
73017,Cement,OK,Central,District #22,USA
73018,Chickasha,OK,Central,District #21,USA
73019,Norman,OK,Central,District #21,USA
73020,Choctaw,OK,Central,District #21,USA
73021,Colony,OK,Central,District #22,USA
73022,Concho,OK,Central,District #21,USA
73023,Chickasha,OK,Central,District #21,USA
73024,Corn,OK,Central,District #21,USA
73025,Edmond,OK,Central,District #21,USA
73026,Norman,OK,Central,District #21,USA
73027,Coyle,OK,Central,District #21,USA
73028,Crescent,OK,Central,District #21,USA
73029,Cyril,OK,Central,District #22,USA
73030,Davis,OK,Central,District #21,USA
73031,Dibble,OK,Central,District #21,USA
73032,Dougherty,OK,Central,District #21,USA
73033,Eakly,OK,Central,District #21,USA
73034,Edmond,OK,Central,District #21,USA
73036,El Reno,OK,Central,District #21,USA
73038,Fort Cobb,OK,Central,District #22,USA
73039,Davis,OK,Central,District #21,USA
73040,Geary,OK,Central,District #21,USA
73041,Gotebo,OK,Central,District #22,USA
73042,Gracemont,OK,Central,District #22,USA
73043,Greenfield,OK,Central,District #21,USA
73044,Guthrie,OK,Central,District #21,USA
73045,Harrah,OK,Central,District #21,USA
73047,Hinton,OK,Central,District #21,USA
73048,Hydro,OK,Central,District #21,USA
73049,Jones,OK,Central,District #21,USA
73050,Langston,OK,Central,District #21,USA
73051,Lexington,OK,Central,District #21,USA
73052,Lindsay,OK,Central,District #21,USA
73053,Lookeba,OK,Central,District #21,USA
73054,Luther,OK,Central,District #21,USA
73055,Marlow,OK,Central,District #22,USA
73056,Marshall,OK,Central,District #21,USA
73057,Maysville,OK,Central,District #21,USA
73058,Meridian,OK,Central,District #21,USA
73059,Minco,OK,Central,District #21,USA
73061,Morrison,OK,Central,District #21,USA
73062,Mountain View,OK,Central,District #22,USA
73063,Mulhall,OK,Central,District #21,USA
73064,Mustang,OK,Central,District #21,USA
73065,Newcastle,OK,Central,District #21,USA
73066,Nicoma Park,OK,Central,District #21,USA
73067,Ninnekah,OK,Central,District #21,USA
73068,Noble,OK,Central,District #21,USA
73069,Norman,OK,Central,District #21,USA
73070,Norman,OK,Central,District #21,USA
73071,Norman,OK,Central,District #21,USA
73072,Norman,OK,Central,District #21,USA
73073,Orlando,OK,Central,District #21,USA
73074,Paoli,OK,Central,District #21,USA
73075,Pauls Valley,OK,Central,District #21,USA
73077,Perry,OK,Central,District #21,USA
73078,Piedmont,OK,Central,District #21,USA
73079,Pocasset,OK,Central,District #21,USA
73080,Purcell,OK,Central,District #21,USA
73082,Rush Springs,OK,Central,District #22,USA
73083,Edmond,OK,Central,District #21,USA
73084,Spencer,OK,Central,District #21,USA
73085,Yukon,OK,Central,District #21,USA
73086,Sulphur,OK,Central,District #21,USA
73089,Tuttle,OK,Central,District #21,USA
73090,Union City,OK,Central,District #21,USA
73092,Verden,OK,Central,District #21,USA
73093,Washington,OK,Central,District #21,USA
73095,Wayne,OK,Central,District #21,USA
73096,Weatherford,OK,Central,District #21,USA
73097,Wheatland,OK,Central,District #21,USA
73098,Wynnewood,OK,Central,District #21,USA
73099,Yukon,OK,Central,District #21,USA
73101,Oklahoma City,OK,Central,District #21,USA
73102,Oklahoma City,OK,Central,District #21,USA
73103,Oklahoma City,OK,Central,District #21,USA
73104,Oklahoma City,OK,Central,District #21,USA
73105,Oklahoma City,OK,Central,District #21,USA
73106,Oklahoma City,OK,Central,District #21,USA
73107,Oklahoma City,OK,Central,District #21,USA
73108,Oklahoma City,OK,Central,District #21,USA
73109,Oklahoma City,OK,Central,District #21,USA
73110,Oklahoma City,OK,Central,District #21,USA
73111,Oklahoma City,OK,Central,District #21,USA
73112,Oklahoma City,OK,Central,District #21,USA
73113,Oklahoma City,OK,Central,District #21,USA
73114,Oklahoma City,OK,Central,District #21,USA
73115,Oklahoma City,OK,Central,District #21,USA
73116,Oklahoma City,OK,Central,District #21,USA
73117,Oklahoma City,OK,Central,District #21,USA
73118,Oklahoma City,OK,Central,District #21,USA
73119,Oklahoma City,OK,Central,District #21,USA
73120,Oklahoma City,OK,Central,District #21,USA
73121,Oklahoma City,OK,Central,District #21,USA
73122,Oklahoma City,OK,Central,District #21,USA
73123,Oklahoma City,OK,Central,District #21,USA
73124,Oklahoma City,OK,Central,District #21,USA
73125,Oklahoma City,OK,Central,District #21,USA
73126,Oklahoma City,OK,Central,District #21,USA
73127,Oklahoma City,OK,Central,District #21,USA
73128,Oklahoma City,OK,Central,District #21,USA
73129,Oklahoma City,OK,Central,District #21,USA
73130,Oklahoma City,OK,Central,District #21,USA
73131,Oklahoma City,OK,Central,District #21,USA
73132,Oklahoma City,OK,Central,District #21,USA
73134,Oklahoma City,OK,Central,District #21,USA
73135,Oklahoma City,OK,Central,District #21,USA
73136,Oklahoma City,OK,Central,District #21,USA
73137,Oklahoma City,OK,Central,District #21,USA
73139,Oklahoma City,OK,Central,District #21,USA
73140,Oklahoma City,OK,Central,District #21,USA
73141,Oklahoma City,OK,Central,District #21,USA
73142,Oklahoma City,OK,Central,District #21,USA
73143,Oklahoma City,OK,Central,District #21,USA
73144,Oklahoma City,OK,Central,District #21,USA
73145,Oklahoma City,OK,Central,District #21,USA
73146,Oklahoma City,OK,Central,District #21,USA
73147,Oklahoma City,OK,Central,District #21,USA
73148,Oklahoma City,OK,Central,District #21,USA
73149,Oklahoma City,OK,Central,District #21,USA
73150,Oklahoma City,OK,Central,District #21,USA
73151,Oklahoma City,OK,Central,District #21,USA
73152,Oklahoma City,OK,Central,District #21,USA
73153,Oklahoma City,OK,Central,District #21,USA
73154,Oklahoma City,OK,Central,District #21,USA
73155,Oklahoma City,OK,Central,District #21,USA
73156,Oklahoma City,OK,Central,District #21,USA
73157,Oklahoma City,OK,Central,District #21,USA
73159,Oklahoma City,OK,Central,District #21,USA
73160,Oklahoma City,OK,Central,District #21,USA
73162,Oklahoma City,OK,Central,District #21,USA
73163,Oklahoma City,OK,Central,District #21,USA
73164,Oklahoma City,OK,Central,District #21,USA
73165,Oklahoma City,OK,Central,District #21,USA
73167,Oklahoma City,OK,Central,District #21,USA
73169,Oklahoma City,OK,Central,District #21,USA
73170,Oklahoma City,OK,Central,District #21,USA
73172,Oklahoma City,OK,Central,District #21,USA
73173,Oklahoma City,OK,Central,District #21,USA
73178,Oklahoma City,OK,Central,District #21,USA
73179,Oklahoma City,OK,Central,District #21,USA
73184,Oklahoma City,OK,Central,District #21,USA
73185,Oklahoma City,OK,Central,District #21,USA
73189,Oklahoma City,OK,Central,District #21,USA
73190,Oklahoma City,OK,Central,District #21,USA
73194,Oklahoma City,OK,Central,District #21,USA
73195,Oklahoma City,OK,Central,District #21,USA
73196,Oklahoma City,OK,Central,District #21,USA
73199,Oklahoma City,OK,Central,District #21,USA
